N,dim,pattern,selectivity,qualified,qualified_actual,inline_p50_ms,prefilter_p50_ms,inline_p90_ms,prefilter_p90_ms,latency_gain,recall,inline_qps,prefilter_qps,qps_gain,inline_cpu_pct,prefilter_cpu_pct,inline_main_cpu_pct,prefilter_main_cpu_pct,bottleneck,k,data
320000,768,text,0.01,3200,3200,2.0379379857331514,2.380009973421693,2.735742018558085,2.506930031813681,0.8562728763708702,1.0,,,,,,,,,10,clustered
320000,768,text,0.02,6400,6400,1.6014300053939223,4.404050996527076,1.9224470015615225,4.632721072994173,0.3636265807677454,1.0,3595.023802919884,803.8875956973243,0.2236112025306774,412.84469344780456,405.147519106806,11.908981541763591,5.914562322727095,reader-bound,10,clustered
320000,768,text,0.035,11200,11200,1.253496971912682,8.652002085000277,1.4427880523726344,8.99341597687453,0.14487941167811705,1.0,,,,,,,,,10,clustered
320000,768,text,0.05,16000,16000,1.101418980397284,13.683223980478942,1.224016072228551,14.872114057652652,0.08049411322716155,1.0,,,,,,,,,10,clustered
320000,768,text,0.07,22400,22400,0.9253800380975008,21.567043964751065,1.077283057384193,27.359738014638424,0.042907133662356864,0.99,,,,,,,,,10,clustered
320000,768,text,0.1,32000,32000,0.8062580600380898,35.07367300335318,0.9994420688599348,37.497776094824076,0.022987557076243722,0.9800000000000001,8515.251012163737,98.59763335493189,0.011578946200656755,428.0637023026461,400.90169788656266,27.7127945999401,1.8603327048100355,reader-bound,10,clustered
320000,768,text OR text,0.001,320,320,17.934388015419245,0.28647598810493946,26.590222027152777,0.31708995811641216,62.60345983639533,1.0,,,,,,,,,10,clustered
320000,768,text OR text,0.002,640,640,9.908510954119265,0.5859270459040999,14.852968975901604,0.6213230080902576,16.910827078873254,1.0,,,,,,,,,10,clustered
320000,768,text OR text,0.004,1280,1280,5.584427970461547,1.127057010307908,7.190471980720758,1.3107690028846264,4.95487621246054,0.99,,,,,,,,,10,clustered
320000,768,text OR text,0.005,1600,1600,,,,,,,1061.7136909725866,2961.6392901875042,2.7894895915625653,405.3096958089017,411.8901827841201,4.942801168401242,10.421317877670507,reader-bound,10,clustered
320000,768,text OR text,0.007,2240,2240,2.7098009595647454,1.773396972566843,4.3289290042594075,1.828277949243784,1.5280284118465233,1.0,,,,,,,,,10,clustered
320000,768,text OR text,0.01,3200,3200,2.301872009411454,2.434744965285063,3.1163239618763328,2.4880790151655674,0.9454263350913011,1.0,,,,,,,,,10,clustered
320000,768,text OR text,0.02,6400,6400,1.6604659613221884,4.5401620445773005,1.9826089264824986,4.777200985699892,0.36572834736271653,1.0,3189.4203149361206,783.2816417613959,0.24558746242797538,412.6901558362134,403.47883057986263,11.904523726044618,3.9460032330548915,reader-bound,10,clustered
320000,768,text OR text,0.035,11200,11200,1.4236189890652895,9.317326941527426,1.54887605458498,12.565847020596266,0.15279264085069338,1.0,,,,,,,,,10,clustered
320000,768,text OR text,0.05,16000,16000,1.1587099870666862,14.198776916600764,1.3104249956086278,16.094347927719355,0.08160632383145332,1.0,,,,,,,,,10,clustered
320000,768,text OR text,0.07,22400,22400,0.9660900104790926,23.506203899160028,1.1167960474267602,25.994675001129508,0.04109936315636294,0.99,,,,,,,,,10,clustered
320000,768,text OR text,0.1,32000,32000,0.8456310024484992,35.42109299451113,1.0001029586419463,40.15459003858268,0.023873656371347397,0.9800000000000001,8029.79964012724,95.68747450698014,0.011916545716633083,431.29339806357444,400.69129949797946,25.80812048251539,0.9200718702594245,reader-bound,10,clustered
320000,768,text AND text,0.001,320,320,0.26488490402698517,0.17952697817236185,0.30454795341938734,0.18744496628642082,1.4754601604928264,0.11000000000000001,,,,,,,,,10,clustered
320000,768,text AND text,0.002,640,640,0.2326710382476449,0.35227800253778696,0.25886506773531437,0.37066591903567314,0.6604756373418108,0.11000000000000001,,,,,,,,,10,clustered
320000,768,text AND text,0.004,1280,1280,0.2300409832969308,0.6576130399480462,0.26281201280653477,0.6823299918323755,0.34981207689419425,0.11000000000000001,,,,,,,,,10,clustered
320000,768,text AND text,0.005,1600,1600,,,,,,,12182.681800125514,5546.693459460126,0.45529330491115516,196.383728112883,421.5129562371686,40.85175296583782,19.36278597555898,reader-bound,10,clustered
320000,768,text AND text,0.007,2240,2240,0.2663680352270603,1.0842899791896343,0.3147290553897619,1.1228380026295781,0.2456612532988046,0.11000000000000001,,,,,,,,,10,clustered
320000,768,text AND text,0.01,3200,3200,0.24778000079095364,1.4997159596532583,0.27156202122569084,1.5882200095802546,0.1652179529037229,0.11000000000000001,,,,,,,,,10,clustered
320000,768,text AND text,0.02,6400,6400,0.25191192980855703,2.8923259815201163,0.2916859230026603,3.11866810079664,0.08709665902740325,0.12000000000000002,11967.296347663434,1459.7885825254482,0.12198148521745816,190.67658967210463,405.77174158334486,40.40175801837875,5.938123047561145,reader-bound,10,clustered
320000,768,text AND text,0.035,11200,11200,0.26637292467057705,5.2841720171272755,0.3009249921888113,5.609770072624087,0.050409586176831146,0.13,,,,,,,,,10,clustered
320000,768,text AND text,0.05,16000,16000,0.2876049838960171,8.81170597858727,0.3474550321698189,9.59745398722589,0.032638967368510304,0.13,,,,,,,,,10,clustered
320000,768,text AND text,0.07,22400,22400,0.27047505136579275,14.000547933392227,0.31071703415364027,14.630189980380237,0.019318890421473577,0.14,,,,,,,,,10,clustered
320000,768,text AND text,0.1,32000,32000,0.2712450223043561,21.927305031567812,0.3149519907310605,24.421346955932677,0.01237019423562796,0.2,12302.539289292688,146.33599644073846,0.011894779849888354,198.20538611316368,400.52352272578736,42.40214727794049,0.9502337431216782,reader-bound,10,clustered
320000,768,num AND tag,0.001,320,320,11.520561994984746,0.3723020199686289,16.411019954830408,0.38962496910244226,30.9441297040384,1.0,,,,,,,,,10,clustered
320000,768,num AND tag,0.002,640,640,5.997503991238773,0.7664160802960396,9.71966702491045,0.8393239695578814,7.825389035316363,1.0,,,,,,,,,10,clustered
320000,768,num AND tag,0.004,1280,1280,3.4273980418220162,1.4278868911787868,4.315304919146001,1.4981459826231003,2.4003288096528013,0.99,,,,,,,,,10,clustered
320000,768,num AND tag,0.005,1600,1600,,,,,,,1849.9886340781534,2075.292259530261,1.121786491712354,406.8686494985706,408.51429093476713,6.938076848940303,7.436546558278527,reader-bound,10,clustered
320000,768,num AND tag,0.007,2240,2240,1.8025089520961046,2.2735330276191235,2.6725069619715214,2.3393259616568685,0.7928228577280524,1.0,,,,,,,,,10,clustered
320000,768,num AND tag,0.01,3200,3200,1.4636859996244311,3.0762850074097514,2.2979259956628084,3.1478420132771134,0.4757966170556033,1.0,,,,,,,,,10,clustered
320000,768,num AND tag,0.02,6400,6400,1.24654290266335,5.720968940295279,1.377250999212265,5.958645022474229,0.2178901713455224,1.0,5075.252540711135,632.6979616072322,0.12466334562310857,417.8450696757773,402.9390595305778,16.89266631269492,3.443923585731435,reader-bound,10,clustered
320000,768,num AND tag,0.035,11200,11200,1.0219789110124111,10.187496081925929,1.1518900282680988,11.284281965345144,0.10031698690177143,1.0,,,,,,,,,10,clustered
320000,768,num AND tag,0.05,16000,16000,0.9188300464302301,15.226148068904877,1.017053029499948,16.278892988339067,0.06034553468626001,1.0,,,,,,,,,10,clustered
320000,768,num AND tag,0.07,22400,22400,0.7778700673952699,24.20636103488505,0.8778679184615612,24.928417056798935,0.032134944458369466,0.99,,,,,,,,,10,clustered
320000,768,num AND tag,0.1,32000,32000,0.6850380450487137,36.37187194544822,0.8138190023601055,37.343145930208266,0.018834280679206096,0.9800000000000001,9709.700667981857,95.89855499661017,0.009876571716864523,431.81768097075303,400.65309755795306,29.74633852841008,1.3831522355280312,reader-bound,10,clustered
320000,768,num AND tag AND text,0.001,320,320,11.663964949548244,0.39048492908477783,16.568760969676077,0.41594693902879953,29.87046126693379,1.0,,,,,,,,,10,clustered
320000,768,num AND tag AND text,0.002,640,640,6.337426952086389,0.7915850728750229,9.467215044423938,0.8824759861454368,8.00599603156862,1.0,,,,,,,,,10,clustered
320000,768,num AND tag AND text,0.004,1280,1280,3.580029937438667,1.4905530260875821,4.537569009698927,1.5673890011385083,2.401813202738291,0.99,,,,,,,,,10,clustered
320000,768,num AND tag AND text,0.005,1600,1600,,,,,,,1904.5882307042123,2031.4037640246147,1.066584226068389,407.52550041554684,412.721789129879,7.418546730865537,11.89114398453433,reader-bound,10,clustered
320000,768,num AND tag AND text,0.007,2240,2240,1.8989540403708816,2.3386689135804772,2.9390680138021708,2.5638319784775376,0.8119807080616653,1.0,,,,,,,,,10,clustered
320000,768,num AND tag AND text,0.01,3200,3200,1.5282219974324107,3.205501940101385,1.976963016204536,3.356707049533725,0.4767496716548783,1.0,,,,,,,,,10,clustered
320000,768,num AND tag AND text,0.02,6400,6400,1.2486609630286694,5.907195038162172,1.4612569939345121,6.476104957982898,0.21137967427213117,1.0,5334.890170519414,617.1189271426692,0.11567603219891319,420.02714021471866,402.554451676797,18.348293020005418,2.9527221394386087,reader-bound,10,clustered
320000,768,num AND tag AND text,0.035,11200,11200,1.0333709651604295,11.058903066441417,1.1511220363900065,13.917602016590536,0.09344244713530636,1.0,,,,,,,,,10,clustered
320000,768,num AND tag AND text,0.05,16000,16000,0.9337239898741245,15.468845027498901,1.0134950280189514,15.88789711240679,0.060361584088162196,1.0,,,,,,,,,10,clustered
320000,768,num AND tag AND text,0.07,22400,22400,0.7873909780755639,26.650481042452157,0.9022819576784968,30.34512500744313,0.02954509439515598,0.99,,,,,,,,,10,clustered
320000,768,num AND tag AND text,0.1,32000,32000,0.6787930615246296,37.14428306557238,0.8098050020635128,40.003595990128815,0.018274496248220147,0.9800000000000001,11046.01805359406,89.36747225282782,0.00809046950848955,442.8512552093407,400.7857556644677,38.63802897799617,1.3678694732575687,reader-bound,10,clustered
320000,768,num AND NOT tag,0.001,320,320,11.276263976469636,0.4154769703745842,16.4947280427441,0.6070859963074327,27.14052710623942,1.0,,,,,,,,,10,clustered
320000,768,num AND NOT tag,0.002,640,640,6.346320966258645,0.8396670455113053,10.062529938295484,0.9277780773118138,7.558139860537373,1.0,,,,,,,,,10,clustered
320000,768,num AND NOT tag,0.004,1280,1280,3.557496005669236,1.587888109497726,4.478516057133675,1.7190939979627728,2.2403946376262796,0.99,,,,,,,,,10,clustered
320000,768,num AND NOT tag,0.005,1600,1600,,,,,,,1903.7979478589812,2034.3532008068598,1.0685762126672642,407.21361257873605,408.55643126123624,6.935511649759494,6.941492764147219,reader-bound,10,clustered
320000,768,num AND NOT tag,0.007,2240,2240,1.9844009075313807,2.3279549786821008,3.0219359323382378,2.438434981741011,0.8524223731572281,1.0,,,,,,,,,10,clustered
320000,768,num AND NOT tag,0.01,3200,3200,1.5080119483172894,3.149052965454757,2.0305420039221644,3.2320929458364844,0.4788779245253235,1.0,,,,,,,,,10,clustered
320000,768,num AND NOT tag,0.02,6400,6400,1.210144953802228,5.878650001250207,1.3829509261995554,6.462231976911426,0.2058542273387372,1.0,5193.1651511139835,636.1959756120112,0.1225064016066466,419.64469280781447,402.9733209793018,16.8851118999594,2.4601545847332225,reader-bound,10,clustered
320000,768,num AND NOT tag,0.035,11200,11200,1.0175040224567056,11.068738996982574,1.1189049109816551,12.304392061196268,0.09192592062511233,1.0,,,,,,,,,10,clustered
320000,768,num AND NOT tag,0.05,16000,16000,0.9163509821519256,15.673628076910973,0.9884570026770234,16.140213003382087,0.058464509790289984,1.0,,,,,,,,,10,clustered
320000,768,num AND NOT tag,0.07,22400,22400,0.7942609954625368,23.248415905982256,0.8782809600234032,25.031941942870617,0.03416409095030679,0.99,,,,,,,,,10,clustered
320000,768,num AND NOT tag,0.1,32000,32000,0.6737799849361181,36.08307091053575,0.7965139811858535,38.343438995070755,0.0186730222216032,0.9800000000000001,10746.49395024567,95.15987723789064,0.008854969600175065,438.0862647921223,400.23124838289294,34.690088841005156,0.9329399729204965,reader-bound,10,clustered
1280000,768,numeric,0.001,1280,1280,15.600266051478684,0.6044249748811126,25.525243021547794,0.7560040103271604,25.810095048681898,1.0,,,,,,,,,10,clustered
1280000,768,numeric,0.002,2560,2560,7.274089963175356,1.19920598808676,11.52547390665859,1.7299550818279386,6.065755204225257,1.0,,,,,,,,,10,clustered
1280000,768,numeric,0.004,5120,5120,5.421706009656191,2.134712995029986,6.529471953399479,2.3891309974715114,2.539782173190937,1.0,,,,,,,,,10,clustered
1280000,768,numeric,0.005,6400,6400,,,,,,,859.407343324834,1567.1122474953163,1.8234801688248876,404.34007385082447,406.01328371126675,3.9399763590823333,5.941657810408782,reader-bound,10,clustered
1280000,768,numeric,0.007,8960,8960,4.5897020027041435,4.580611013807356,5.694283056072891,5.767866037786007,1.0019846673008,1.0,,,,,,,,,10,clustered
1280000,768,numeric,0.01,12800,12800,3.711343975737691,6.146973930299282,4.733119043521583,7.4614150216802955,0.603767645319588,1.0,,,,,,,,,10,clustered
1280000,768,numeric,0.02,25600,25600,2.66309198923409,17.551218974404037,3.6619590828195214,18.898566951975226,0.15173259436383488,0.99,1860.7988962436564,215.3283020633077,0.11571820173474147,407.79209853850347,400.856705180354,6.928506528566807,1.4419305941739353,reader-bound,10,clustered
1280000,768,numeric,0.035,44800,44800,2.125891041941941,34.92820099927485,3.00791603513062,36.80025599896908,0.060864601700673815,0.99,,,,,,,,,10,clustered
1280000,768,numeric,0.05,64000,64000,1.6265170415863395,54.00806700345129,2.6358480099588633,56.12667300738394,0.03011618692967478,0.93,,,,,,,,,10,clustered
1280000,768,numeric,0.07,89600,89600,1.368907978758216,76.54077804181725,1.8987569492310286,80.71947703137994,0.017884688577509984,0.9,,,,,,,,,10,clustered
1280000,768,numeric,0.1,128000,100000,0.985141028650105,110.18040997441858,1.3835480203852057,112.22424707375467,0.008941163214756895,0.77,5911.1747450392795,34.5744142134704,0.005848992070905299,420.4538972999891,400.0753644701575,19.359742614757465,0.8232003384159619,reader-bound,10,clustered
1280000,768,tag,0.001,1280,1280,17.445347039029002,1.557126990519464,27.766658109612763,1.6979490173980594,11.20354803766465,1.0,,,,,,,,,10,clustered
1280000,768,tag,0.002,2560,2560,8.094710065051913,2.987495972774923,13.518787105567753,3.0366680584847927,2.709530034121913,1.0,,,,,,,,,10,clustered
1280000,768,tag,0.004,5120,5120,6.143225007690489,5.789724993519485,7.214374025352299,6.0752410208806396,1.0610564430204683,1.0,,,,,,,,,10,clustered
1280000,768,tag,0.005,6400,6400,,,,,,,794.9185071343876,523.983505904551,0.6591663185619695,403.1266824773274,404.27191841324907,3.9425592418320528,4.415591341892283,reader-bound,10,clustered
1280000,768,tag,0.007,8960,8960,4.879129002802074,9.865056024864316,6.033031968399882,10.200941003859043,0.4945870546000454,1.0,,,,,,,,,10,clustered
1280000,768,tag,0.01,12800,12800,4.21062798704952,14.36924992594868,5.202417960390449,15.1653119828552,0.29303046496851354,1.0,,,,,,,,,10,clustered
1280000,768,tag,0.02,25600,25600,2.903104992583394,37.7294949721545,3.988281940110028,42.90550108999014,0.07694523859187548,0.99,1756.6009022776993,96.5105289391392,0.05494163689316035,409.41093264147275,400.42589651190934,7.930478114120539,1.3919787827760461,reader-bound,10,clustered
1280000,768,tag,0.035,44800,44800,2.244911971502006,71.03272504173219,3.2102669356390834,74.14763106498867,0.03160391172073302,0.99,,,,,,,,,10,clustered
1280000,768,tag,0.05,64000,64000,1.7285801004618406,104.21480098739266,2.8462510090321302,108.92846598289907,0.016586704422829102,0.93,,,,,,,,,10,clustered
1280000,768,tag,0.07,89600,89600,1.507321954704821,142.2361839795485,2.0587940234690905,145.67330805584788,0.010597317170162214,0.9,,,,,,,,,10,clustered
1280000,768,tag,0.1,128000,100000,1.1020320234820247,200.46732504852116,1.461168983951211,207.2105669649318,0.005497314952525498,0.77,5792.3489669445125,18.295619346047435,0.0031585837542689433,421.71277275399024,400.0407537779987,19.84530695312895,0.7036776671556705,reader-bound,10,clustered
1280000,768,text,0.001,1280,1280,21.327170077711344,1.1420570081099868,35.275022964924574,1.31880899425596,18.6743480634177,1.0,,,,,,,,,10,clustered
1280000,768,text,0.002,2560,2560,10.294408071786165,2.109672990627587,16.12781302537769,2.1705629769712687,4.879622632284721,1.0,,,,,,,,,10,clustered
1280000,768,text,0.004,5120,5120,7.618698058649898,4.138257005251944,9.00063302833587,5.140729947015643,1.8410403338847385,1.0,,,,,,,,,10,clustered
1280000,768,text,0.005,6400,6400,,,,,,,623.1522781694276,702.1129528964789,1.1267116842756415,402.81114113714375,402.54475966064786,2.9509973709680866,3.9416867531030393,reader-bound,10,clustered
1280000,768,text,0.007,8960,8960,6.045583984814584,8.982044993899763,7.589695975184441,13.10588710475713,0.6730743376280677,1.0,,,,,,,,,10,clustered
1280000,768,text,0.01,12800,12800,4.862488014623523,14.332866994664073,6.238820962607861,17.592763993889093,0.33925438758580256,1.0,,,,,,,,,10,clustered
1280000,768,text,0.02,25600,25600,3.336173016577959,35.414246027357876,4.751964006572962,39.83739693649113,0.09420426497293576,0.99,1361.524345292415,100.78202305727706,0.0740214623453039,406.18149981288985,400.79517502870834,5.442139461561252,0.9331668801599728,reader-bound,10,clustered
1280000,768,text,0.035,44800,44800,2.5475299917161465,68.75403097365052,3.8212259532883763,74.47759201750159,0.03705280920463367,0.99,,,,,,,,,10,clustered
1280000,768,text,0.05,64000,64000,2.0229769870638847,101.21923999395221,3.3599890302866697,105.51957006100565,0.019986091450447132,0.93,,,,,,,,,10,clustered
1280000,768,text,0.07,89600,89600,1.6779780853539705,147.6403420092538,2.365636988542974,152.29164506308734,0.011365308847962424,0.9,,,,,,,,,10,clustered
1280000,768,text,0.1,128000,100000,1.300091971643269,201.71255199238658,1.7072060145437717,208.22920999489725,0.006445270553576357,0.77,5076.710815586165,20.18810950240649,0.00397661206945772,419.50133377374425,399.79666853872857,17.375794890036747,0.7210039108002319,reader-bound,10,clustered
1280000,768,text OR text,0.001,1280,1280,23.00482301507145,1.6409880481660366,39.047741098329425,1.8190739210695028,14.018885171516986,1.0,,,,,,,,,10,clustered
1280000,768,text OR text,0.002,2560,2560,11.300644022412598,2.6627660263329744,17.52562401816249,2.7479479322209954,4.243949303339757,1.0,,,,,,,,,10,clustered
1280000,768,text OR text,0.004,5120,5120,8.270757971331477,4.60476300213486,9.765535010956228,6.176237016916275,1.796131085898881,1.0,,,,,,,,,10,clustered
1280000,768,text OR text,0.005,6400,6400,,,,,,,564.6634316641868,614.5678556859306,1.088379061266044,401.5819722156402,402.173204760873,3.4281387872066853,3.441579991841212,reader-bound,10,clustered
1280000,768,text OR text,0.007,8960,8960,6.7780830431729555,9.573900955729187,8.328264928422868,12.445028056390584,0.7079750536918636,1.0,,,,,,,,,10,clustered
1280000,768,text OR text,0.01,12800,12800,5.39014907553792,14.562019030563533,6.790292100049555,16.59451797604561,0.37015121764535475,1.0,,,,,,,,,10,clustered
1280000,768,text OR text,0.02,25600,25600,3.5394439473748207,37.47291397303343,5.0202569691464305,41.527918889187276,0.09445339505547673,0.99,1322.681543069509,95.84345500739542,0.07246147457760262,406.59843994133746,400.42289616070485,5.935743648778648,0.9215716827634175,reader-bound,10,clustered
1280000,768,text OR text,0.035,44800,44800,2.58908502291888,73.67910398170352,3.9910440100356936,77.25560804829001,0.035140017766255936,0.99,,,,,,,,,10,clustered
1280000,768,text OR text,0.05,64000,64000,2.1077250130474567,108.89438504818827,3.541208105161786,112.29368904605508,0.01935568130638453,0.93,,,,,,,,,10,clustered
1280000,768,text OR text,0.07,89600,89600,1.736780977807939,154.5827960362658,2.524023992009461,157.52076311036944,0.011235279878108058,0.9,,,,,,,,,10,clustered
1280000,768,text OR text,0.1,128000,100000,1.290000043809414,217.00651699211448,1.7213770188391209,220.1125790597871,0.005944522135509366,0.77,4577.310477785814,18.314162744394988,0.004001075049043672,417.42768508109623,400.09401687755206,15.883098599994149,0.3521954373922114,reader-bound,10,clustered
1280000,768,text AND text,0.001,1280,1280,0.3477080026641488,0.7223050342872739,0.4087049746885896,0.7595340721309185,0.4813866526726422,0.06000000000000001,,,,,,,,,10,clustered
1280000,768,text AND text,0.002,2560,2560,0.3050310770049691,1.325643970631063,0.36637892480939627,1.4163859887048602,0.23010030125944098,0.06000000000000001,,,,,,,,,10,clustered
1280000,768,text AND text,0.004,5120,5120,0.31394208781421185,2.55167402792722,0.368633889593184,2.717861905694008,0.12303377483887855,0.06000000000000001,,,,,,,,,10,clustered
1280000,768,text AND text,0.005,6400,6400,,,,,,,11748.17088856906,1330.7590984031092,0.1132737266954411,239.00431547634201,405.6589073199068,40.901769452652346,5.44176582990119,reader-bound,10,clustered
1280000,768,text AND text,0.007,8960,8960,0.3261290257796645,4.502351977862418,0.37502904888242483,4.882042994722724,0.07243525770157598,0.06999999999999999,,,,,,,,,10,clustered
1280000,768,text AND text,0.01,12800,12800,0.3206069814041257,6.728167994879186,0.3615409368649125,7.103299023583531,0.04765145306242946,0.06999999999999999,,,,,,,,,10,clustered
1280000,768,text AND text,0.02,25600,25600,0.32707792706787586,18.28386401757598,0.3637199988588691,19.769503036513925,0.017888884250805037,0.08,11999.603662234267,173.30959854618374,0.014442943569180713,244.25671672623616,400.5377388622913,41.85850992284289,1.444246654551531,reader-bound,10,clustered
1280000,768,text AND text,0.035,44800,44800,0.33166399225592613,40.65683507360518,0.36538008134812117,43.355855043046176,0.008157644136723414,0.1,,,,,,,,,10,clustered
1280000,768,text AND text,0.05,64000,64000,0.3318249946460128,56.082307011820376,0.37834898103028536,59.81854198034853,0.0059167500826254275,0.12000000000000002,,,,,,,,,10,clustered
1280000,768,text AND text,0.07,89600,89600,0.3365760203450918,82.73717202246189,0.38576300721615553,83.84990901686251,0.004068014558845649,0.13,,,,,,,,,10,clustered
1280000,768,text AND text,0.1,128000,100000,0.3400370478630066,119.35965693555772,0.38049393333494663,123.86766809504479,0.002848844044907004,0.16999999999999998,11964.402942822564,31.654258684400432,0.002645703160924532,245.8236102618053,399.8432675924265,41.464223417653905,0.8330068074842218,reader-bound,10,clustered
1280000,768,num AND tag,0.001,1280,1280,15.817348030395806,1.5816939994692802,25.018809945322573,1.7071319743990898,10.000257973857863,1.0,,,,,,,,,10,clustered
1280000,768,num AND tag,0.002,2560,2560,7.283048005774617,2.94273195322603,11.833396973088384,3.203189931809902,2.4749274217077186,1.0,,,,,,,,,10,clustered
1280000,768,num AND tag,0.004,5120,5120,5.78112609218806,5.567911081016064,6.716325995512307,6.069311988539994,1.0382935373912414,1.0,,,,,,,,,10,clustered
1280000,768,num AND tag,0.005,6400,6400,,,,,,,867.4267759323761,527.7106645314341,0.6083633560472128,404.10837854870084,402.04189232673906,4.4407514126230865,2.4544682071229498,reader-bound,10,clustered
1280000,768,num AND tag,0.007,8960,8960,4.4869250850752,10.900457040406764,5.6385049829259515,12.57991895545274,0.4116272435589329,1.0,,,,,,,,,10,clustered
1280000,768,num AND tag,0.01,12800,12800,3.712200094014406,18.231800058856606,4.7493280144408345,19.12251894827932,0.20361127711090168,1.0,,,,,,,,,10,clustered
1280000,768,num AND tag,0.02,25600,25600,2.738452982157469,38.05385599844158,3.7389639765024185,39.621628005988896,0.07196256227672741,0.99,1737.034790951863,97.23116575987112,0.0559753703646835,407.8987368892377,400.61110123177673,7.920363823091995,0.934915055383376,reader-bound,10,clustered
1280000,768,num AND tag,0.035,44800,44800,2.189537975937128,70.59967110399157,3.1179620418697596,73.38109205011278,0.03101343025680662,0.99,,,,,,,,,10,clustered
1280000,768,num AND tag,0.05,64000,64000,1.6915240557864308,101.20894201099873,2.684172010049224,104.31649792008102,0.016713187809063425,0.93,,,,,,,,,10,clustered
1280000,768,num AND tag,0.07,89600,89600,1.417093095369637,139.58996802102774,1.98706507217139,143.66618206258863,0.0101518262054202,0.9,,,,,,,,,10,clustered
1280000,768,num AND tag,0.1,128000,100000,1.027922029606998,188.9499380486086,1.4229610096663237,195.69824798963964,0.005440181882158428,0.77,5956.695526304977,20.293820537070232,0.0034068923696791297,422.7524156700345,400.0781763022417,20.319869920834016,0.7247793048953655,reader-bound,10,clustered
1280000,768,num AND tag AND text,0.001,1280,1280,15.826676040887833,1.6646960284560919,24.92626605089754,1.7214360414072871,9.507246830862057,1.0,,,,,,,,,10,clustered
1280000,768,num AND tag AND text,0.002,2560,2560,7.3781529208645225,3.083075978793204,11.847043060697615,3.163300105370581,2.393114205298477,1.0,,,,,,,,,10,clustered
1280000,768,num AND tag AND text,0.004,5120,5120,5.531076923944056,6.503138924017549,6.608352996408939,7.936298963613808,0.8505241835625793,1.0,,,,,,,,,10,clustered
1280000,768,num AND tag AND text,0.005,6400,6400,,,,,,,856.6558436797555,523.3955133234095,0.6109752442418066,404.4361401156293,401.7440725509582,3.9409124493605776,2.9431800186883383,reader-bound,10,clustered
1280000,768,num AND tag AND text,0.007,8960,8960,4.599198931828141,11.347642983309925,5.727178999222815,14.171345974318683,0.40529993220553623,1.0,,,,,,,,,10,clustered
1280000,768,num AND tag AND text,0.01,12800,12800,3.773735952563584,16.87415095511824,4.82575804926455,19.237636937759817,0.223640049363132,1.0,,,,,,,,,10,clustered
1280000,768,num AND tag AND text,0.02,25600,25600,2.738152979873121,39.90003000944853,3.7357810651883483,44.67474203556776,0.06862533635249679,0.99,1626.6508242351301,92.09957130518202,0.056619140342235585,407.90177585177094,400.6331351775418,6.938790840734864,1.8419914261036407,reader-bound,10,clustered
1280000,768,num AND tag AND text,0.035,44800,44800,2.090762951411307,70.4740840010345,3.0178800225257874,75.51578001584858,0.029667117792983536,0.99,,,,,,,,,10,clustered
1280000,768,num AND tag AND text,0.05,64000,64000,1.7172329826280475,100.05870298482478,2.670729998499155,102.85704396665096,0.017162255070290972,0.93,,,,,,,,,10,clustered
1280000,768,num AND tag AND text,0.07,89600,89600,1.3866029912605882,139.32879897765815,1.958281034603715,143.70747900102288,0.009952019980326786,0.9,,,,,,,,,10,clustered
1280000,768,num AND tag AND text,0.1,128000,100000,0.9981569601222873,193.35901399608701,1.3812779216095805,196.94998301565647,0.005162195128604073,0.77,5708.410323301919,19.435544869589307,0.0034047210639804176,422.1287091701367,400.2974722178875,20.337575882462517,0.3737604782613328,reader-bound,10,clustered
1280000,768,num AND NOT tag,0.001,1280,1280,15.746281947940588,1.6228919848799706,25.04064899403602,1.9171510357409716,9.70260626994543,1.0,,,,,,,,,10,clustered
1280000,768,num AND NOT tag,0.002,2560,2560,7.2904599364846945,3.071511979214847,11.436648899689317,3.1291779596358538,2.3735736620334826,1.0,,,,,,,,,10,clustered
1280000,768,num AND NOT tag,0.004,5120,5120,5.4466730216518044,5.784900044091046,6.463811965659261,6.247638026252389,0.9415327801930266,1.0,,,,,,,,,10,clustered
1280000,768,num AND NOT tag,0.005,6400,6400,,,,,,,856.0726843440266,513.3920077754035,0.5997060964149262,403.6404884730902,402.08352089382123,3.94276423416938,2.451728785937935,reader-bound,10,clustered
1280000,768,num AND NOT tag,0.007,8960,8960,4.451327957212925,10.976269957609475,5.56449790019542,12.821585056371987,0.4055410421212327,1.0,,,,,,,,,10,clustered
1280000,768,num AND NOT tag,0.01,12800,12800,3.7083859788253903,14.739200007170439,4.748130915686488,17.49067904893309,0.2516002209768038,1.0,,,,,,,,,10,clustered
1280000,768,num AND NOT tag,0.02,25600,25600,2.824704977683723,37.6779519720003,3.829863970167935,39.012238034047186,0.07496970588483291,0.99,1767.9494489726633,97.37824989284964,0.05507977049311852,407.9120820029442,400.2807868191656,7.43460659786654,0.936329325892785,reader-bound,10,clustered
1280000,768,num AND NOT tag,0.035,44800,44800,2.1021519787609577,70.97703590989113,3.0714920721948147,74.59769793786108,0.029617353723107625,0.99,,,,,,,,,10,clustered
1280000,768,num AND NOT tag,0.05,64000,64000,1.7088899621739984,103.42045489232987,2.787114935927093,109.52009097672999,0.016523713456425122,0.93,,,,,,,,,10,clustered
